time,open,high,low,close,volume
2024-03-18 11:25:00+00:00,1.09038,1.09047,1.09033,1.09043,576
2024-03-18 11:30:00+00:00,1.09043,1.09048,1.09037,1.09044,548
2024-03-18 11:35:00+00:00,1.09044,1.09051,1.09038,1.09046,574
2024-03-18 11:40:00+00:00,1.09046,1.0905,1.09037,1.0905,412
2024-03-18 11:45:00+00:00,1.0905,1.09061,1.09045,1.0905,448
2024-03-18 11:50:00+00:00,1.0905,1.09053,1.09038,1.09038,626
2024-03-18 11:55:00+00:00,1.09038,1.09045,1.09022,1.09024,428
2024-03-18 12:00:00+00:00,1.09024,1.0905,1.09017,1.09035,672
2024-03-18 12:05:00+00:00,1.09035,1.09039,1.09019,1.09034,538
2024-03-18 12:10:00+00:00,1.09034,1.09042,1.09023,1.0903,565
2024-03-18 12:15:00+00:00,1.0903,1.09036,1.09019,1.09023,567
2024-03-18 12:20:00+00:00,1.09023,1.09031,1.09013,1.0902,608
2024-03-18 12:25:00+00:00,1.0902,1.09047,1.09019,1.09035,622
2024-03-18 12:30:00+00:00,1.09035,1.09037,1.09001,1.09001,894
2024-03-18 12:35:00+00:00,1.09001,1.09004,1.08965,1.08967,715
2024-03-18 12:40:00+00:00,1.08967,1.08977,1.08941,1.08946,842
2024-03-18 12:45:00+00:00,1.08946,1.08956,1.08927,1.0893,838
2024-03-18 12:50:00+00:00,1.0893,1.0894,1.08907,1.0891,685
2024-03-18 12:55:00+00:00,1.0891,1.08925,1.08898,1.08922,727
2024-03-18 13:00:00+00:00,1.08922,1.08923,1.08908,1.08916,636
2024-03-18 13:05:00+00:00,1.08916,1.08935,1.08909,1.08921,513
2024-03-18 13:10:00+00:00,1.08921,1.08921,1.08883,1.08892,629
2024-03-18 13:15:00+00:00,1.08892,1.08911,1.08888,1.08905,687
2024-03-18 13:20:00+00:00,1.08905,1.08909,1.08893,1.08902,702
2024-03-18 13:25:00+00:00,1.08902,1.08909,1.08896,1.089,770
2024-03-18 13:30:00+00:00,1.089,1.08904,1.08864,1.08884,1157
2024-03-18 13:35:00+00:00,1.08884,1.08895,1.08863,1.08864,1082
2024-03-18 13:40:00+00:00,1.08864,1.08895,1.08856,1.08878,867
2024-03-18 13:45:00+00:00,1.08878,1.08893,1.08871,1.08887,954
2024-03-18 13:50:00+00:00,1.08887,1.08901,1.08883,1.08887,878
2024-03-18 13:55:00+00:00,1.08887,1.08897,1.08871,1.08891,560
2024-03-18 14:00:00+00:00,1.08891,1.08905,1.0888,1.08893,813
2024-03-18 14:05:00+00:00,1.08893,1.08927,1.0889,1.08922,906
2024-03-18 14:10:00+00:00,1.08922,1.08932,1.08901,1.08904,1003
2024-03-18 14:15:00+00:00,1.08904,1.08927,1.08901,1.08926,943
2024-03-18 14:20:00+00:00,1.08926,1.08932,1.08896,1.08898,656
2024-03-18 14:25:00+00:00,1.08898,1.08917,1.08897,1.08902,639
2024-03-18 14:30:00+00:00,1.08902,1.08903,1.08867,1.08877,783
2024-03-18 14:35:00+00:00,1.08877,1.08886,1.08868,1.08873,609
2024-03-18 14:40:00+00:00,1.08873,1.08876,1.08849,1.08872,712
2024-03-18 14:45:00+00:00,1.08872,1.08893,1.08869,1.08892,506
2024-03-18 14:50:00+00:00,1.08892,1.08895,1.08871,1.08875,621
2024-03-18 14:55:00+00:00,1.08875,1.0888,1.08843,1.08856,569
2024-03-18 15:00:00+00:00,1.08856,1.08871,1.08849,1.08869,661
